Date,ProductCategory,ProductName,Revenue,CompetitionLevel,MarketingCampaign,CustomerID,Gender,Age,Location,AveragePurchaseAmount
21/06/2021,Skincare,Serum,433.7,Low,Medium,47131,Female,63,Rural,158.77
19/08/2021,Fragrances,Body Mist,185.2,Medium,Medium,47132,Male,56,Suburb,50.99
09/06/2021,Fragrances,Cologne,35.62,Low,None,47133,Female,42,City,42.24
13/11/2022,Makeup,Eyeshadow,429.34,Medium,None,47134,Female,42,City,105.19
13/06/2021,Skincare,Serum,123.86,Low,Low,47135,Male,43,Suburb,51.03
23/06/2022,Haircare,Shampoo,195.87,Low,Medium,47136,Female,44,Rural,80.21
11/10/2022,Makeup,Eyeshadow,421.64,Low,None,47137,Male,23,Rural,99.19
01/11/2022,Makeup,Lipstick,63.26,Low,None,47138,Female,28,Suburb,124.54
22/04/2022,Haircare,Hair Oil,214.39,Medium,None,47139,Male,44,Rural,115.29
19/09/2022,Accessories,Necklace,120.84,Low,High,47140,Male,57,Suburb,174.22
31/03/2021,Accessories,Handbag,18.73,Low,None,47141,Female,21,City,30.12
01/06/2021,Skincare,Cleanser,282.19,Medium,None,47142,Male,61,Rural,99.51
18/07/2021,Fragrances,Perfume,723.05,Medium,None,47143,Female,41,Rural,134.06
15/11/2022,Accessories,Handbag,186.2,Low,None,47144,Male,60,Rural,118.78
29/01/2022,Haircare,Styling Gel,88.03,Medium,None,47145,Female,51,Rural,191.87
01/04/2022,Haircare,Styling Gel,498.2,Medium,Low,47146,Male,22,City,90.74
11/01/2022,Haircare,Styling Gel,40.98,Medium,High,47147,Female,52,Rural,133.88
11/10/2021,Skincare,Cleanser,204.1,Low,None,47148,Male,48,City,61.57
26/01/2021,Fragrances,Perfume,205.6,Medium,Low,47149,Female,60,City,179.45
26/06/2022,Accessories,Necklace,93.45,Low,None,47150,Male,25,Rural,139.06
27/07/2022,Haircare,Hair Oil,374.96,Medium,Medium,47151,Female,24,City,82.17
07/09/2022,Makeup,Lipstick,204.09,Medium,Medium,47152,Female,61,City,109.8
13/02/2021,Haircare,Hair Oil,283.96,Low,Low,47153,Female,31,City,154.59
07/02/2021,Haircare,Styling Gel,131.15,Low,Medium,47154,Female,32,Rural,20.34
24/02/2022,Accessories,Necklace,351.77,Medium,None,47155,Female,61,City,109.04
27/09/2021,Skincare,Sunscreen,281.25,Low,Low,47156,Female,62,City,175.09
22/11/2022,Accessories,Earrings,186.86,Medium,None,47157,Male,18,Rural,103.81
12/05/2021,Accessories,Handbag,138.7,High,Low,47158,Female,37,Rural,144.42
07/07/2021,Makeup,Mascara,484.72,Medium,Medium,47159,Male,42,Rural,38.98
16/12/2022,Skincare,Sunscreen,121.94,Medium,None,47160,Male,42,Suburb,183.75
16/11/2022,Skincare,Moisturizer,90.51,Low,Low,47161,Male,24,Rural,195.72
09/11/2021,Haircare,Conditioner,489.65,Low,None,47162,Male,36,City,170.57
17/04/2022,Skincare,Sunscreen,259.71,High,None,47163,Female,35,Rural,109.9
14/09/2022,Skincare,Moisturizer,118.59,Medium,Low,47164,Female,41,Suburb,53.57
24/10/2022,Accessories,Necklace,220.1,Low,None,47165,Female,64,Suburb,113.93
22/08/2021,Fragrances,Body Mist,20.09,Low,Low,47166,Female,42,Rural,126.81
24/07/2021,Skincare,Sunscreen,97.77,Low,None,47167,Female,39,City,194.98
08/03/2021,Accessories,Earrings,260.6,Medium,Low,47168,Female,21,Rural,13.95
27/10/2022,Fragrances,Cologne,448.53,Low,None,47169,Male,56,City,14.72
13/09/2021,Fragrances,Cologne,155.02,Medium,Medium,47170,Male,43,Suburb,156.51
26/07/2021,Skincare,Sunscreen,85.52,Medium,Low,47171,Female,58,Rural,11.47
24/06/2022,Makeup,Lipstick,386.73,Medium,Low,47172,Female,26,Suburb,121.27
05/10/2021,Skincare,Moisturizer,129.22,Low,Low,47173,Male,55,Rural,177.98
29/07/2021,Accessories,Earrings,331.45,Low,Low,47174,Male,48,Suburb,69.91
13/05/2022,Skincare,Cleanser,681.52,Low,Medium,47175,Male,42,Suburb,43.87
07/03/2022,Makeup,Foundation,86.95,Low,Low,47176,Female,21,Rural,121.97
31/05/2022,Skincare,Cleanser,90.53,Low,High,47177,Male,39,City,95.6
19/01/2022,Makeup,Lipstick,243.61,Medium,None,47178,Male,40,Rural,86.54
02/07/2022,Haircare,Hair Oil,407.74,Low,Medium,47179,Female,62,City,126.15
30/09/2022,Accessories,Bracelet,513.25,Medium,Medium,47180,Female,40,Suburb,63.76
14/05/2021,Accessories,Earrings,301.66,Low,Low,47181,Female,47,Rural,98.82
08/04/2021,Makeup,Mascara,201.81,Low,None,47182,Female,34,Suburb,51.58
17/05/2022,Skincare,Serum,25.71,Low,Low,47183,Male,43,City,199.36
26/02/2021,Accessories,Handbag,23.43,Medium,None,47184,Female,42,Rural,46.93
13/10/2022,Skincare,Sunscreen,118.03,Medium,None,47185,Male,32,City,40.89
23/10/2021,Makeup,Foundation,199.24,Low,Medium,47186,Female,55,Rural,31.74
27/02/2021,Makeup,Foundation,153.69,Medium,None,47187,Male,28,Rural,124.46
03/08/2021,Makeup,Lipstick,84.37,Low,Medium,47188,Male,62,City,71.65
28/02/2021,Fragrances,Cologne,146.63,Low,None,47189,Male,28,City,101.84
12/07/2022,Fragrances,Body Mist,248.33,Low,Low,47190,Female,33,Rural,168.34
22/02/2021,Haircare,Shampoo,493.22,Low,Medium,47191,Female,41,City,191.25
12/06/2022,Fragrances,Perfume,306.85,Medium,Low,47192,Male,62,City,13.98
07/01/2022,Fragrances,Body Mist,258.59,Medium,Low,47193,Male,27,Suburb,39.6
07/02/2022,Skincare,Sunscreen,113.41,High,Low,47194,Female,51,Suburb,50.02
29/07/2022,Fragrances,Perfume,224.41,Medium,None,47195,Female,54,Suburb,20.22
22/04/2021,Skincare,Cleanser,78.53,Medium,None,47196,Male,37,City,85.97
27/08/2022,Makeup,Mascara,225.39,High,Low,47197,Female,60,Suburb,150.82
30/08/2021,Accessories,Earrings,374.87,Low,Medium,47198,Male,26,Suburb,155.64
21/02/2022,Skincare,Moisturizer,278.01,Low,Low,47199,Male,27,Rural,152.11
28/10/2022,Haircare,Shampoo,620.44,Medium,Low,47200,Male,30,City,113.3
18/09/2022,Haircare,Hair Oil,254.39,Low,Medium,47201,Female,23,City,43.39
19/05/2021,Fragrances,Body Mist,69.29,Medium,None,47202,Female,60,Suburb,35.77
28/07/2022,Haircare,Styling Gel,164.92,Low,Low,47203,Female,20,Suburb,18.13
25/02/2022,Skincare,Moisturizer,249.88,Low,Medium,47204,Female,37,City,139.93
26/11/2021,Haircare,Conditioner,537.83,High,Low,47205,Male,38,Rural,71.79
05/12/2022,Haircare,Hair Oil,133.34,High,Low,47206,Female,56,Suburb,172.46
01/10/2021,Fragrances,Body Mist,52.2,Low,None,47207,Female,42,Suburb,176.1
10/07/2022,Accessories,Earrings,118.62,Medium,None,47208,Female,49,Rural,191.04
08/02/2021,Skincare,Sunscreen,207.83,Low,Low,47209,Male,31,Rural,155.66
09/10/2022,Skincare,Cleanser,114.82,Medium,Low,47210,Male,53,Rural,66.61
08/05/2022,Fragrances,Cologne,91.88,High,Low,47211,Female,31,Rural,65.5
05/12/2021,Haircare,Styling Gel,100.87,Low,Low,47212,Female,63,Rural,140.69
04/12/2021,Haircare,Styling Gel,174.88,Low,Low,47213,Female,59,City,112.01
04/06/2021,Makeup,Eyeshadow,278.79,Low,Low,47214,Male,45,Rural,12.03
20/02/2021,Haircare,Conditioner,96.38,Low,Medium,47215,Male,23,City,185.84
13/03/2022,Skincare,Cleanser,25.88,Low,Low,47216,Female,19,City,138.86
25/02/2021,Skincare,Cleanser,110.37,Medium,Low,47217,Female,32,Suburb,30.62
18/05/2022,Makeup,Eyeshadow,276.6,Medium,Medium,47218,Female,50,Suburb,88.66
21/10/2021,Haircare,Conditioner,122.83,Medium,Low,47219,Male,42,City,60.62
28/12/2021,Accessories,Earrings,147.05,Medium,Medium,47220,Female,22,Suburb,121.29
03/09/2021,Fragrances,Cologne,204.32,Medium,Low,47221,Female,41,Suburb,58.88
18/02/2021,Makeup,Mascara,308.56,Medium,Low,47222,Male,47,Rural,121.18
15/12/2022,Haircare,Hair Oil,427.75,Low,None,47223,Male,46,Rural,118.34
23/06/2021,Fragrances,Cologne,527.72,Medium,None,47224,Female,35,Suburb,112.93
30/01/2022,Skincare,Moisturizer,333.74,Low,Medium,47225,Female,56,Suburb,137.69
23/07/2022,Fragrances,Body Mist,186.6,Low,None,47226,Male,63,City,125.94
26/05/2021,Skincare,Serum,126.65,Medium,Low,47227,Female,23,City,181.88
21/12/2022,Makeup,Eyeshadow,496.82,Medium,None,47228,Female,49,City,89.63
02/01/2022,Skincare,Serum,14.45,High,None,47229,Male,51,Suburb,112.29
19/11/2021,Fragrances,Body Mist,197.09,Low,Low,47230,Female,20,Suburb,14.75
06/02/2021,Accessories,Handbag,76.81,Medium,Low,47231,Male,30,Suburb,156.43
18/12/2022,Haircare,Hair Oil,45.59,Low,High,47232,Male,64,Suburb,87.04
02/08/2022,Skincare,Moisturizer,676.36,Low,Low,47233,Female,33,Rural,43.56
27/06/2022,Makeup,Foundation,391.97,Medium,High,47234,Female,45,Suburb,182.54
11/02/2022,Skincare,Serum,60.84,Medium,Low,47235,Female,46,Rural,141.54
11/01/2021,Fragrances,Body Mist,44.16,Low,High,47236,Female,44,Suburb,177.75
14/12/2021,Fragrances,Perfume,142.7,Medium,None,47237,Female,19,Rural,13.11
05/03/2022,Skincare,Cleanser,62.51,Medium,None,47238,Male,26,City,144.56
30/04/2021,Makeup,Lipstick,254.61,Medium,None,47239,Male,46,Suburb,169.17
04/11/2022,Skincare,Sunscreen,201.54,High,None,47240,Male,28,Rural,39.64
10/05/2021,Fragrances,Perfume,237.83,Medium,None,47241,Male,65,Suburb,55.23
28/09/2022,Accessories,Handbag,140.16,High,None,47242,Female,36,Rural,195.58
26/08/2022,Skincare,Serum,101.48,Medium,Medium,47243,Male,65,Suburb,197.83
06/06/2021,Haircare,Styling Gel,425.01,Medium,High,47244,Female,25,City,64.67
15/08/2022,Makeup,Lipstick,116.62,Medium,Medium,47245,Male,64,Suburb,87.89
28/06/2021,Makeup,Mascara,157.12,High,None,47246,Male,56,Suburb,158.24
15/06/2021,Accessories,Earrings,260.32,Low,Low,47247,Female,41,Suburb,65.46
06/04/2021,Skincare,Moisturizer,464.24,Medium,Low,47248,Male,36,Rural,36.34
19/10/2021,Haircare,Shampoo,197.02,Medium,Low,47249,Female,19,Suburb,186.99
13/11/2021,Haircare,Styling Gel,246.73,Medium,None,47250,Female,36,Rural,11.31
07/01/2021,Makeup,Mascara,323.11,Medium,None,47251,Female,57,City,190.06
28/05/2022,Fragrances,Perfume,220.56,High,Low,47252,Male,31,City,110.11
19/11/2022,Accessories,Bracelet,151.9,Low,Low,47253,Female,47,City,63.71
13/09/2022,Skincare,Cleanser,606.87,Medium,Low,47254,Female,28,Suburb,36.71
22/09/2021,Fragrances,Perfume,380.74,Low,None,47255,Female,21,Suburb,78.57
20/08/2022,Skincare,Serum,244.09,Low,Low,47256,Male,26,City,125.9
09/11/2022,Skincare,Cleanser,523.44,Medium,None,47257,Male,20,Suburb,83.23
08/04/2022,Haircare,Conditioner,342.99,Medium,High,47258,Female,27,Rural,86.17
29/05/2022,Fragrances,Body Mist,428.85,Medium,None,47259,Male,65,Rural,188.88
06/12/2021,Fragrances,Perfume,163.59,High,Low,47260,Male,64,Rural,134.18
07/04/2021,Skincare,Moisturizer,269.32,Low,Low,47261,Female,44,City,120.65
12/03/2021,Skincare,Sunscreen,288.86,Medium,Low,47262,Male,38,City,15.73
16/05/2022,Makeup,Lipstick,276.38,Medium,None,47263,Male,29,Suburb,157.41
10/04/2022,Skincare,Sunscreen,567.49,Low,Low,47264,Female,54,Suburb,163.48
29/10/2021,Fragrances,Body Mist,517.78,Low,Medium,47265,Female,26,City,96.74
21/04/2021,Skincare,Sunscreen,500.7,Medium,Medium,47266,Male,30,Suburb,87.12
14/08/2022,Accessories,Handbag,375.33,Low,Medium,47267,Female,38,Rural,188.16
28/11/2022,Haircare,Styling Gel,39.61,Medium,Low,47268,Female,32,Suburb,180.31
10/03/2021,Makeup,Eyeshadow,277.23,Low,Medium,47269,Male,54,Suburb,32.22
27/04/2021,Makeup,Foundation,224.17,Medium,High,47270,Male,61,Suburb,89.58
20/07/2022,Skincare,Serum,42.44,Medium,None,47271,Male,44,Rural,35.09
20/09/2021,Accessories,Handbag,196.59,Medium,Low,47272,Female,57,Suburb,199.4
16/04/2022,Haircare,Styling Gel,408.46,Medium,None,47273,Male,59,Rural,26.18
04/02/2022,Makeup,Eyeshadow,32.54,Medium,None,47274,Male,63,Suburb,141.83
11/12/2021,Makeup,Mascara,20.11,Low,High,47275,Male,45,City,54.66
26/08/2021,Haircare,Conditioner,35.76,Low,High,47276,Male,36,Rural,76.82
17/06/2021,Skincare,Serum,99.52,Medium,Low,47277,Male,48,City,131.42
11/02/2021,Skincare,Moisturizer,253.87,Low,Low,47278,Male,29,City,109.74
30/07/2022,Skincare,Cleanser,58.14,Low,Low,47279,Male,38,Suburb,91.16
30/05/2021,Skincare,Moisturizer,239.17,Medium,Low,47280,Male,31,Rural,150.02
04/01/2021,Skincare,Moisturizer,129.11,High,Low,47281,Female,19,City,105.16
02/09/2022,Accessories,Handbag,115.81,Medium,High,47282,Female,61,City,111.31
12/10/2021,Makeup,Lipstick,45.65,Medium,High,47283,Female,65,Suburb,47.33
03/05/2021,Fragrances,Body Mist,534.96,High,None,47284,Male,24,City,38.85
13/04/2021,Skincare,Serum,31.98,Low,Low,47285,Male,52,City,27.73
05/05/2022,Accessories,Earrings,301.18,Low,High,47286,Female,53,Rural,140.04
30/05/2022,Fragrances,Body Mist,393.64,Low,Low,47287,Female,55,City,138.9
13/01/2021,Makeup,Foundation,401.87,Medium,None,47288,Male,35,Suburb,167.46
30/10/2022,Makeup,Mascara,195.01,Medium,High,47289,Female,26,Suburb,95.08
30/11/2021,Makeup,Lipstick,169.44,Low,High,47290,Male,47,City,159.8
06/03/2021,Skincare,Cleanser,108.09,Medium,High,47291,Male,26,City,47.01
06/08/2022,Skincare,Cleanser,281.27,Medium,Low,47292,Male,41,Suburb,75.93
05/11/2022,Makeup,Foundation,166.12,Medium,Low,47293,Male,52,City,24.91
20/05/2022,Makeup,Foundation,160.11,Medium,High,47294,Female,19,Rural,68.31
05/07/2021,Accessories,Bracelet,332.51,Low,Low,47295,Male,27,City,38.11
26/10/2021,Skincare,Moisturizer,61.56,Medium,None,47296,Female,47,City,110.27
31/01/2021,Haircare,Hair Oil,173.49,Medium,Low,47297,Female,18,Suburb,147.64
17/07/2021,Accessories,Earrings,399.66,Low,Medium,47298,Male,46,City,22.75
19/06/2021,Makeup,Lipstick,297.28,Medium,Medium,47299,Male,38,Rural,51
11/07/2021,Skincare,Sunscreen,174.63,Medium,Medium,47300,Male,50,Suburb,80.09
10/01/2022,Haircare,Shampoo,135.48,Medium,None,47301,Female,50,Rural,135.19
25/09/2022,Accessories,Handbag,448.14,Medium,None,47302,Male,29,Rural,139.57
18/11/2021,Haircare,Hair Oil,299.52,Low,Low,47303,Female,55,Suburb,156.1
15/09/2021,Makeup,Mascara,111,Medium,Low,47304,Female,49,Suburb,53.1
14/02/2021,Skincare,Cleanser,68.48,Low,Low,47305,Male,38,Suburb,54.9
26/12/2021,Accessories,Earrings,343.82,High,None,47306,Female,49,City,114.66
07/11/2021,Haircare,Hair Oil,229.61,Low,High,47307,Male,52,Suburb,186.28
21/05/2022,Skincare,Cleanser,133.82,Low,Low,47308,Male,35,Rural,129.78
15/08/2021,Skincare,Sunscreen,432.56,High,Low,47309,Male,44,Rural,155.25
05/11/2021,Skincare,Serum,23.35,Low,High,47310,Male,36,City,160.81
28/08/2022,Fragrances,Body Mist,206.17,Low,Medium,47311,Female,19,Suburb,194.9
23/09/2022,Accessories,Bracelet,342.66,High,Low,47312,Female,47,Suburb,183.12
16/11/2021,Fragrances,Perfume,309.87,Medium,None,47313,Female,20,Rural,120.31
28/04/2022,Accessories,Earrings,417.79,High,None,47314,Male,19,Suburb,24.9
09/07/2022,Skincare,Moisturizer,491.94,Medium,Low,47315,Male,21,City,29.56
13/04/2022,Accessories,Handbag,541.94,Low,None,47316,Male,20,City,80.85
27/10/2021,Accessories,Necklace,552.46,Medium,Low,47317,Male,47,Rural,11.82
24/09/2021,Skincare,Cleanser,202.06,Medium,None,47318,Female,55,City,108.65
01/02/2021,Accessories,Handbag,349.94,High,None,47319,Female,35,City,184.72
17/12/2022,Fragrances,Body Mist,69.98,High,None,47320,Male,28,City,182.02
03/12/2022,Skincare,Serum,118.29,Medium,None,47321,Female,23,Rural,11.54
29/09/2021,Haircare,Styling Gel,604.13,Low,None,47322,Male,32,Suburb,155.52
07/05/2021,Skincare,Cleanser,147.55,High,Low,47323,Male,43,Suburb,52.34
10/10/2021,Skincare,Sunscreen,225.95,Medium,None,47324,Female,49,Suburb,124.27
14/09/2021,Accessories,Earrings,171.75,Medium,Medium,47325,Male,26,City,23.99
11/08/2022,Skincare,Serum,195.86,Medium,None,47326,Female,36,Suburb,26.22
04/09/2022,Makeup,Lipstick,236.19,Low,None,47327,Male,42,City,46.45
06/08/2021,Haircare,Conditioner,287.66,Medium,Low,47328,Male,24,City,12.07
15/09/2022,Haircare,Shampoo,90.51,Low,Medium,47329,Male,23,City,11.57
19/09/2021,Haircare,Styling Gel,107.44,Low,Low,47330,Male,53,Suburb,75.12
12/02/2021,Haircare,Styling Gel,293,Medium,Low,47331,Female,33,Suburb,93.82
12/12/2022,Makeup,Eyeshadow,589.7,Medium,None,47332,Male,63,City,121.49
14/01/2021,Fragrances,Perfume,387.88,Low,High,47333,Male,50,City,49.43
02/08/2021,Haircare,Hair Oil,438.46,Low,High,47334,Male,32,Rural,146.1
09/08/2021,Accessories,Earrings,304.2,Low,Medium,47335,Male,48,Rural,37.63
10/04/2021,Accessories,Earrings,524.43,Low,Medium,47336,Male,27,City,168.48
08/09/2022,Accessories,Earrings,265.95,High,None,47337,Male,32,City,164.14
02/07/2021,Accessories,Bracelet,231.13,Medium,None,47338,Male,58,City,85.21
15/04/2021,Haircare,Conditioner,130.26,High,Low,47339,Female,27,Rural,11.02
30/03/2022,Skincare,Serum,66.59,Low,None,47340,Female,24,Rural,164.72
17/10/2022,Makeup,Eyeshadow,286.71,Medium,None,47341,Male,40,Suburb,175.48
03/12/2021,Fragrances,Perfume,516.52,Low,None,47342,Female,28,City,177.15
14/03/2021,Skincare,Sunscreen,258.64,Medium,Medium,47343,Female,60,City,162.36
24/10/2021,Skincare,Serum,64.11,Low,Low,47344,Female,19,Rural,102.71
04/03/2022,Fragrances,Body Mist,262.92,Medium,Medium,47345,Male,21,City,46.72
25/12/2021,Fragrances,Perfume,185.87,Medium,Low,47346,Male,49,Suburb,73.53
25/08/2021,Haircare,Conditioner,360.41,Medium,High,47347,Male,54,City,37.73
23/03/2022,Accessories,Earrings,123,Medium,Medium,47348,Male,65,City,140.59
03/11/2022,Makeup,Foundation,433.79,Medium,None,47349,Female,24,Rural,194.59
05/01/2021,Haircare,Conditioner,313.61,Low,Low,47350,Male,62,Suburb,31.92
25/04/2022,Haircare,Hair Oil,204.04,High,None,47351,Male,59,City,68.04
10/03/2022,Haircare,Styling Gel,34.81,Medium,None,47352,Male,65,Suburb,96.62
06/09/2021,Fragrances,Perfume,166.76,Medium,Medium,47353,Female,24,Rural,155.11
20/02/2022,Skincare,Moisturizer,38.83,Medium,High,47354,Male,59,Suburb,174.24
18/06/2022,Haircare,Hair Oil,468.34,Medium,High,47355,Female,23,City,197.19
20/11/2021,Skincare,Moisturizer,190.59,Medium,Low,47356,Male,40,Suburb,10.07
24/06/2021,Fragrances,Body Mist,68.13,Low,None,47357,Female,47,Rural,169.52
21/04/2022,Fragrances,Body Mist,143.07,Low,None,47358,Male,65,City,126.63
28/04/2021,Accessories,Bracelet,391.71,Low,None,47359,Female,54,Rural,83.39
09/09/2021,Haircare,Hair Oil,70.88,Medium,Low,47360,Female,25,Rural,107.67
15/02/2022,Accessories,Handbag,109.79,Low,High,47361,Female,29,Suburb,147.96
05/10/2022,Fragrances,Cologne,53.5,Medium,Low,47362,Male,58,City,108.75
14/10/2021,Accessories,Necklace,308.97,Low,High,47363,Female,35,City,192.79
21/06/2022,Accessories,Earrings,417.51,Low,Low,47364,Male,37,Rural,155.95
21/12/2021,Makeup,Mascara,488.35,Low,Low,47365,Male,32,City,191.41
22/10/2022,Skincare,Sunscreen,233.51,Low,None,47366,Male,39,Rural,36.14
28/05/2021,Makeup,Mascara,257.46,Low,Low,47367,Female,46,City,188.08
09/02/2021,Makeup,Mascara,58.65,Low,Low,47368,Male,31,City,135.13
16/06/2021,Accessories,Necklace,85.1,Low,Low,47369,Male,54,City,113.17
12/06/2021,Accessories,Handbag,454.3,Medium,Medium,47370,Male,36,Suburb,72.76
04/04/2022,Makeup,Lipstick,561.99,Medium,High,47371,Male,54,Rural,151.16
10/09/2021,Makeup,Lipstick,317.51,Medium,Medium,47372,Female,59,City,43.47
08/01/2021,Haircare,Styling Gel,211.2,Medium,None,47373,Male,18,Rural,29.53
18/04/2021,Accessories,Bracelet,109.43,Low,High,47374,Female,24,Suburb,152.7
10/10/2022,Fragrances,Cologne,610.19,Medium,None,47375,Male,49,Suburb,138.63
05/02/2021,Makeup,Lipstick,323.8,Low,Medium,47376,Male,63,Rural,105.19
19/02/2022,Makeup,Eyeshadow,164.53,Low,None,47377,Male,56,Suburb,146.36
28/08/2021,Haircare,Shampoo,122.34,Medium,Medium,47378,Female,24,Rural,132.73
10/11/2022,Haircare,Conditioner,383.88,Low,Low,47379,Female,45,City,162.47
15/11/2021,Skincare,Moisturizer,164.78,Low,Medium,47380,Female,34,Suburb,188.55
21/08/2021,Skincare,Moisturizer,54.63,High,None,47381,Female,20,Rural,57.21
22/12/2022,Accessories,Earrings,185.41,Medium,Low,47382,Female,49,City,130.45
08/05/2021,Fragrances,Cologne,480.33,Low,High,47383,Female,45,City,118.52
12/10/2022,Makeup,Mascara,404.78,Medium,None,47384,Female,33,City,146.88
17/07/2022,Skincare,Sunscreen,154.87,High,None,47385,Female,49,Rural,186.38
29/12/2021,Fragrances,Perfume,116.19,Low,Medium,47386,Male,23,Rural,166.79
15/02/2021,Accessories,Necklace,340.56,Low,High,47387,Female,59,Rural,101.64
02/11/2021,Fragrances,Body Mist,244.37,Medium,Medium,47388,Male,28,Suburb,61.93
23/11/2021,Accessories,Earrings,243.96,Low,None,47389,Male,24,Suburb,23.5
06/10/2021,Haircare,Shampoo,123.78,Medium,Low,47390,Male,19,City,91.16
14/05/2022,Fragrances,Body Mist,454.28,Medium,None,47391,Male,49,City,132.11
08/06/2021,Accessories,Earrings,130.24,Medium,Low,47392,Female,31,Suburb,39.29
16/03/2022,Accessories,Earrings,414.29,Medium,Low,47393,Male,44,Suburb,178.19
29/06/2022,Accessories,Handbag,347.19,Medium,Medium,47394,Male,29,Rural,56.68
08/10/2022,Accessories,Handbag,374.36,High,Low,47395,Male,43,Rural,31.61
07/03/2021,Makeup,Foundation,56.98,Medium,None,47396,Male,45,City,71.97
01/09/2022,Makeup,Mascara,129.07,Low,None,47397,Male,39,Suburb,47.89
06/05/2021,Makeup,Foundation,276.55,Low,None,47398,Female,30,Suburb,149.17
17/11/2022,Accessories,Earrings,178.01,Medium,High,47399,Male,55,Rural,146.97
01/12/2021,Fragrances,Body Mist,228.01,Low,Low,47400,Male,24,City,87.9
21/07/2022,Makeup,Lipstick,252.95,Medium,Low,47401,Female,37,City,164.89
20/09/2022,Haircare,Conditioner,71.97,Medium,Medium,47402,Male,61,Rural,155.34
16/07/2022,Haircare,Hair Oil,57.75,Medium,None,47403,Female,46,City,171.64
01/05/2022,Accessories,Necklace,21.79,Low,High,47404,Female,45,Suburb,100.65
09/04/2022,Fragrances,Perfume,389.94,Medium,None,47405,Male,24,City,148.45
15/05/2022,Skincare,Sunscreen,312.25,Medium,Medium,47406,Female,64,Suburb,93.24
